Crop,Latitude,Longitude,Season,Year
Rice,12.84231584068413,79.87350043972542,Kharif,2004
Rice,11.514374533441822,79.1734939016748,Rabi,2018
Groundnut,11.009564485262757,80.09037737898139,Kharif,2009
Rice,11.66734394838718,80.42155884027254,Kharif,2019
Cotton,12.184313831389918,77.25582309313918,Rabi,2016
Maize,11.734406698895434,80.53989174969244,Kharif,2015
Cotton,9.970878937580686,80.58455529914015,Rabi,2010
Groundnut,10.277589881426248,81.0377522059143,Rabi,2017
Maize,12.133779692499235,78.5540078484108,Rabi,2005
Rice,10.229047704807991,80.90995397282691,Rabi,2000
Groundnut,10.99570345539505,78.50690857314197,Rabi,2016
Cotton,12.309934863069204,78.10249214880069,Whole Year,2012
Cotton,12.599017012936654,79.96211985906973,Rabi,2023
Groundnut,9.5627598172397,81.16924558634601,Rabi,2000
Cotton,10.42493680575539,81.14308276835997,Kharif,2006
Groundnut,10.7946303028396,81.04914679632229,Kharif,2001
Groundnut,11.599730626030166,79.08655285141447,Whole Year,2024
Cotton,11.665215949458597,80.18035272266579,Whole Year,2022
Rice,12.18488010677911,79.4635420563372,Kharif,2018
Rice,11.842024124061393,77.77948592537794,Whole Year,2016
Maize,12.283836900056722,79.53918670667177,Whole Year,2014
Groundnut,9.698717704718456,80.85817779448877,Rabi,2024
Maize,11.478900216270791,79.280668438402,Rabi,2003
Rice,13.430113126595959,79.01649647218234,Kharif,2006
Cotton,10.169503384822443,80.00236604505942,Kharif,2012
Rice,10.904511534685566,77.78838560720541,Rabi,2014
Groundnut,8.811844283967847,78.70257990377712,Whole Year,2017
Maize,12.21535729185284,77.63503934966432,Rabi,2007
Maize,13.29605716849166,80.75577681619806,Kharif,2022
Groundnut,10.319800883802648,77.16350046101134,Whole Year,2009
Groundnut,12.370349044241998,79.53262820735218,Kharif,2002
Maize,11.38697859844831,78.2003023663224,Whole Year,2007
Cotton,9.842886251353955,78.9114122538045,Rabi,2001
Rice,11.12526924470891,78.57363389388114,Kharif,2009
Maize,11.91339123204443,77.58507583784669,Whole Year,2008
Maize,12.40801559918216,77.83259484064956,Rabi,2017
Maize,13.217790113520328,80.57586370406605,Kharif,2010
Rice,12.00677667469601,81.09766694020139,Rabi,2001
Rice,9.538240525579747,80.78384601434823,Whole Year,2014
Groundnut,13.04096136013655,78.39784526264336,Rabi,2000
Rice,8.497617384175811,80.57140332371185,Kharif,2014
Cotton,8.55969445090058,77.9255321531012,Kharif,2005
Maize,12.546333923216398,79.73215452091155,Kharif,2015
Groundnut,12.86321972209381,77.45531797611116,Whole Year,2016
Cotton,8.438139242024832,77.75716723912016,Kharif,2012
Rice,8.613735455012755,77.28704311247157,Rabi,2007
Groundnut,8.570193720718388,80.7968208443152,Whole Year,2002
Maize,13.245501826472248,80.80571285021699,Whole Year,2002
Cotton,11.248782703608663,78.189343178541,Rabi,2013
Cotton,9.948687601336689,77.41623727938955,Kharif,2014
Maize,13.119514289058158,78.65837464157308,Whole Year,2003
Cotton,10.87836770086841,81.01095272783297,Whole Year,2009
Maize,8.42163986881407,78.34935797690568,Rabi,2014
Maize,10.867964860733675,80.59417954750032,Kharif,2000
Maize,9.576689286381898,79.26360871497843,Rabi,2019
Maize,9.679594307038657,77.61098700647005,Rabi,2011
Maize,10.8408895879895,78.57305383677777,Kharif,2004
Groundnut,13.184907633968928,80.38568670041263,Whole Year,2013
Maize,9.340335656780862,78.95199087509427,Kharif,2018
Maize,8.558126094333321,80.97705457680803,Kharif,2012
Rice,11.828518607482025,81.45080869101878,Rabi,2021
Maize,11.397489144823307,81.24952888419394,Kharif,2024
Rice,12.748067240334873,77.86332050153,Whole Year,2016
Rice,12.318071032268849,80.36872706832024,Rabi,2001
Rice,11.526731109663425,79.61521352485941,Rabi,2014
Rice,9.219543587377608,79.49652542444768,Rabi,2003
Maize,13.341668820997544,81.12620657409695,Kharif,2009
Groundnut,10.323550000342184,79.95724624207217,Whole Year,2000
Cotton,11.22622762164905,77.83128332155168,Whole Year,2014
Cotton,9.993959977587316,79.00575386225599,Kharif,2012
Maize,11.193686744451995,81.1934630400099,Kharif,2014
Cotton,8.46596974975817,78.40405898359889,Rabi,2006
Rice,10.179443197961675,79.28077941819866,Whole Year,2018
Maize,12.569499204657442,80.70900458638792,Whole Year,2024
Cotton,13.19644371321662,80.2660630095499,Rabi,2017
Cotton,9.434137028901914,79.49972405610491,Rabi,2006
Maize,12.690553412178476,79.43358521454549,Whole Year,2012
Rice,10.39452344261608,79.4857653841513,Kharif,2019
Cotton,9.614463808565073,78.12254634389492,Rabi,2018
Cotton,9.99371335019901,78.34579325005956,Whole Year,2007
Groundnut,10.146885568166292,81.0104671182621,Whole Year,2019
Cotton,13.109759068325964,78.14939624958633,Rabi,2006
Rice,11.304704914942361,80.13823994448683,Whole Year,2007
Rice,8.164766588521129,77.42167527374612,Rabi,2009
Maize,13.169295637705687,81.26040530144655,Rabi,2016
Rice,10.699934037545788,80.75322365950514,Kharif,2010
Groundnut,12.853813905894436,79.64825401897043,Whole Year,2018
Groundnut,9.300785188236942,80.77612334368139,Kharif,2012
Groundnut,10.139825617030041,80.65729139980182,Kharif,2023
Maize,13.399481467666787,80.67705159252432,Whole Year,2003
Rice,9.535845355033546,78.5457116951377,Rabi,2008
Cotton,12.44251215183004,78.12399412192681,Kharif,2014
Cotton,9.709302217059937,80.29581905227336,Whole Year,2005
Rice,9.654795237922471,78.93356132239695,Kharif,2007
Cotton,8.461420389079468,80.64316024694013,Whole Year,2009
Maize,11.256731098401632,77.63356007935657,Whole Year,2018
Cotton,13.021476671997728,78.88708050808057,Rabi,2010
Groundnut,11.579080953183945,81.08307027665472,Whole Year,2023
Maize,11.57195496189208,79.03559918344973,Kharif,2023
Maize,13.259319041642966,80.17736976019904,Whole Year,2007
Groundnut,12.171554364875819,81.3428849111383,Rabi,2002
Rice,12.0693958070915,80.99760249256492,Kharif,2000
Rice,13.21624778669253,77.42540726133562,Kharif,2021
Rice,12.63612565626935,81.4758942952119,Rabi,2024
Cotton,12.951198117961127,78.28381115506268,Rabi,2005
Maize,12.955899398722018,80.61239580814909,Rabi,2006
Maize,9.030175650389095,80.39527888956381,Whole Year,2004
Maize,12.233955064288256,79.54524530526511,Whole Year,2024
Rice,8.064293956696464,79.72169235864588,Whole Year,2005
Cotton,8.634975335665489,78.02526671297956,Rabi,2014
Groundnut,12.243666089758168,80.90005993643476,Kharif,2020
Cotton,10.208475111974886,79.80512163784576,Rabi,2021
Cotton,9.349686428299718,80.27224450891627,Rabi,2000
Maize,13.154044794289735,77.61400980340194,Whole Year,2018
Maize,11.108735380724566,80.93463144491395,Whole Year,2017
Cotton,11.27497482906442,78.81442600039802,Kharif,2020
Maize,9.992512920720364,77.44903977848739,Kharif,2002
Rice,8.09180037505002,77.05177186188641,Rabi,2022
Rice,11.98893470511683,79.18775767733011,Whole Year,2003
Rice,8.306507316685664,81.33205895489169,Rabi,2015
Cotton,11.840529123472791,78.88437264521971,Rabi,2016
Maize,8.247947641408878,79.29222022110801,Kharif,2012
Rice,10.973438034417496,78.46203456862996,Whole Year,2019
Rice,8.056563642159688,77.96640330429571,Rabi,2024
Maize,10.660501199173149,81.2181872416243,Kharif,2000
Rice,8.467270265061668,80.884363183542,Rabi,2004
Maize,9.822442413871528,80.23810031029558,Kharif,2012
Rice,10.377579672445828,81.46631345518945,Rabi,2017
Cotton,10.911314694022124,77.22998955544944,Rabi,2020
Rice,8.795422576443498,77.7408683825788,Whole Year,2003
Groundnut,8.346961307809968,79.27235133478507,Rabi,2012
Rice,9.527525888711805,79.60197887340728,Whole Year,2018
Rice,8.320780437314827,77.19028177297314,Rabi,2022
Groundnut,13.09962959868497,79.79238584509403,Whole Year,2003
Groundnut,12.442022113431154,81.30899608595149,Rabi,2012
Rice,12.085053995462186,78.89259869654585,Whole Year,2008
Cotton,9.841258185603271,81.40383666068557,Kharif,2006
Cotton,8.671238310758088,78.80246459074039,Whole Year,2005
Groundnut,13.363283311682626,79.96835400155315,Whole Year,2012
Cotton,11.223274144184703,79.61548697348303,Kharif,2016
Groundnut,12.026609271782089,78.72932332420086,Rabi,2024
Rice,8.967016161219288,78.45232913593341,Kharif,2015
Groundnut,13.416109141848922,81.39616253045003,Kharif,2008
Groundnut,12.849725232892713,77.00082126531208,Kharif,2000
Rice,9.115037467145928,79.33079554353036,Whole Year,2002
Rice,12.619415828665502,78.64213951319802,Kharif,2012
Maize,9.430698544319034,80.49920408939772,Rabi,2021
Maize,12.914978478835295,79.70958656984554,Rabi,2008
Maize,8.92921913522065,80.6382998251377,Kharif,2000
Maize,13.492343352070758,77.07449790835595,Rabi,2008
Cotton,12.033121136829546,78.54239692087273,Kharif,2003
Rice,13.01487765882611,77.33421354470221,Rabi,2021
Maize,9.792328564794186,78.20065967466996,Kharif,2009
Rice,11.170209859348368,78.67614798641408,Whole Year,2020
Cotton,9.215760371863569,77.59571925795154,Kharif,2009
Rice,9.555047936183628,78.10515148073884,Kharif,2013
Groundnut,12.52008733755645,79.12919976469563,Kharif,2001
Maize,12.056530049189453,78.04381518896551,Kharif,2022
Rice,9.433482460278208,79.9655927443219,Kharif,2004
Groundnut,8.42593229385696,79.66429157557008,Rabi,2007
Groundnut,11.400449843116249,79.0262814614525,Kharif,2023
Rice,13.102725288038437,80.20938811027646,Kharif,2021
Rice,8.02712898926352,78.50976730051465,Rabi,2018
Maize,10.962794539622786,77.82448661823226,Whole Year,2010
Rice,12.248843475057,80.06954991332299,Kharif,2008
Cotton,11.59425220384081,81.41628568107187,Rabi,2024
Rice,10.589469622232215,81.33798820464457,Rabi,2024
Rice,11.861157682131909,81.40131935193503,Kharif,2013
Cotton,13.161222601861859,77.25055969883614,Whole Year,2008
Rice,11.7986808639074,78.07417371322038,Whole Year,2021
Rice,13.309527732505137,80.7867345807809,Rabi,2024
Groundnut,11.391803560122295,78.92411727378366,Rabi,2024
Groundnut,10.82311109824918,78.79712826133645,Rabi,2023
Cotton,12.883778260676745,80.70718914598861,Rabi,2014
Cotton,8.739762814276016,79.78318553597128,Kharif,2019
Maize,8.355063977972307,81.47811270203485,Whole Year,2003
Cotton,12.078426898024578,77.72585277563732,Whole Year,2017
Cotton,9.042769408442044,78.73445782801329,Whole Year,2001
Maize,9.074530183632614,79.08256012287671,Rabi,2022
Rice,9.195724137400283,79.54570115453745,Whole Year,2021
Maize,10.562847309103391,80.56259008601884,Kharif,2016
Cotton,11.859407416972553,78.35437053380971,Whole Year,2002
Groundnut,10.381471512510565,78.02870518126097,Kharif,2006
Rice,9.530047166785163,79.77215999637944,Whole Year,2001
Rice,9.938585993322016,78.62806819054961,Kharif,2003
Rice,8.45816622775285,81.30083279837623,Rabi,2013
Maize,8.766192405033381,78.42549742903773,Kharif,2010
Rice,9.085285123205024,78.8722126778716,Kharif,2009
Cotton,12.436751592705548,81.41794162610411,Rabi,2008
Rice,13.401503180607996,79.8763302491667,Kharif,2012
Cotton,9.739957801967423,79.21861223443085,Rabi,2008
Rice,10.562008611436667,79.24674298706474,Kharif,2016
Cotton,12.878232392364318,78.14872763666814,Kharif,2012
Cotton,9.876665330972052,80.41959787247063,Whole Year,2011
Groundnut,9.189828737220505,79.40638751892931,Rabi,2019
Maize,10.420858862788364,80.38699245996996,Whole Year,2014
Groundnut,12.158788657072403,77.74515233718984,Whole Year,2022
Maize,13.19277824938781,80.48875926390224,Kharif,2010
Groundnut,11.340093197666222,78.69328084056141,Rabi,2013
Cotton,13.413014773048364,80.40253972589221,Kharif,2015
Rice,9.43008787750077,79.55980163713733,Kharif,2002
Cotton,8.190365386323467,80.77381958950025,Rabi,2016
Cotton,9.667426660575524,78.0643047359211,Kharif,2020
Groundnut,12.01619537215775,80.84308106721961,Rabi,2005
Rice,11.377040959574755,80.02597272062708,Whole Year,2014
Groundnut,8.365194897659732,79.43656895039709,Kharif,2015
Rice,10.958366860744256,80.68458571807943,Rabi,2016
Cotton,11.753422901982967,80.35176891474872,Rabi,2005
Rice,11.711550779085709,80.5644726705654,Whole Year,2016
Groundnut,10.394253893133872,81.27892302108803,Kharif,2007
Maize,12.699541456229253,79.02159730518422,Kharif,2023
Maize,10.613030418351183,79.66442245597275,Kharif,2009
Maize,12.140756485058429,80.98739282833965,Rabi,2013
Cotton,9.007967311054692,77.08910574285147,Kharif,2019
Maize,12.267692105151529,78.40288747401995,Whole Year,2019
Cotton,11.17864256894371,77.37149262170294,Whole Year,2004
Maize,8.628389622264454,78.10694720195934,Whole Year,2011
Maize,11.693291352644934,81.27364922187513,Rabi,2022
Groundnut,9.672866108509957,78.91846179359072,Whole Year,2004
Maize,9.950998447987669,81.20511333007697,Kharif,2018
Cotton,10.008117073841628,80.40335031744829,Kharif,2024
Maize,11.437662162549334,79.8662735441175,Kharif,2014
Cotton,11.864526326421823,81.13009781807027,Whole Year,2001
Maize,8.327429142898868,77.21338317409293,Rabi,2024
Cotton,13.1165528720616,78.06715009694625,Kharif,2004
Rice,8.471610548997198,80.2899450043611,Whole Year,2008
Rice,9.510409043582085,77.65356802121084,Whole Year,2011
Maize,11.210467798785022,79.81487143968602,Kharif,2007
Rice,11.704271830307093,79.39698044663284,Kharif,2007
Cotton,10.432916617687512,81.43346977378098,Whole Year,2017
Cotton,9.204222446731167,80.16901297769394,Rabi,2017
Cotton,10.298288467159793,78.38126125811101,Whole Year,2022
Cotton,8.952795605018332,81.0537780476619,Whole Year,2010
Cotton,10.57646184570768,80.6477335123402,Rabi,2019
Rice,8.89165270733614,81.44123106948896,Rabi,2002
Rice,12.672495716973529,77.91878757554343,Whole Year,2018
Groundnut,10.182783567237273,80.6890750105429,Whole Year,2006
Groundnut,11.17687934247876,80.84040824948598,Kharif,2006
Rice,12.331469067382987,77.17173807512597,Rabi,2010
Maize,11.443030629275512,80.90515096238316,Whole Year,2008
Cotton,13.355715563249298,78.93025979408458,Rabi,2009
Cotton,11.493785252294773,79.7210054873873,Rabi,2007
Groundnut,12.831596504935732,78.35166537022815,Whole Year,2013
Maize,8.242580540915277,77.95537783846922,Rabi,2022
Rice,11.678468271261497,77.20742171094274,Kharif,2021
Groundnut,11.992354505742426,79.31447110580807,Kharif,2016
Maize,12.660425565399477,80.84089523108048,Kharif,2017
Groundnut,10.752108654660974,80.83237181495795,Kharif,2022
Maize,8.750593992900795,77.86735878885762,Rabi,2008
Maize,12.284174755367573,78.0095024177459,Whole Year,2006
Rice,12.017578776237812,77.57331828781268,Rabi,2015
Groundnut,8.62900102876967,78.0858433554498,Kharif,2014
Groundnut,9.624010715723697,79.42066488256378,Rabi,2021
Groundnut,12.868682711086585,80.5595956480535,Rabi,2021
Groundnut,12.017048641014728,79.47864994511856,Rabi,2015
Rice,8.867551951406735,78.17311945270279,Kharif,2019
Groundnut,9.573692327383675,77.8451527020637,Kharif,2012
Maize,8.713241421993763,79.5545772231419,Rabi,2002
Cotton,11.473257855494062,81.20406256708827,Rabi,2009
Groundnut,11.499033237271856,80.09847096625505,Kharif,2024
Maize,11.076499673925156,77.80505480923544,Whole Year,2018
Maize,8.112060101670302,77.66626860922467,Whole Year,2009
Rice,9.511593215888391,81.4484161256465,Kharif,2008
Maize,11.89740716652408,78.32813733411808,Rabi,2024
Rice,13.283130328728028,78.60548954223239,Rabi,2006
Maize,11.42480094701957,78.57343142317102,Kharif,2018
Maize,12.84592262257354,78.57090230291901,Kharif,2018
Cotton,9.975012550601738,81.3145511500745,Kharif,2015
Cotton,8.889387312853792,77.99155046680913,Rabi,2015
Cotton,9.238397775664708,80.79863989898371,Kharif,2001
Maize,9.624026884716923,78.38904000955458,Rabi,2016
Cotton,11.554258625398148,77.63919321086544,Rabi,2024
Rice,8.054988834611871,77.06979698042252,Kharif,2002
Groundnut,8.667532378820242,81.2999395477591,Whole Year,2004
Groundnut,8.638908644185587,78.04721477548802,Rabi,2020
Groundnut,11.997214654694623,78.34468609119057,Kharif,2014
Groundnut,10.837332464893905,80.97682076378655,Rabi,2005
Cotton,8.002004385252771,81.47997750614198,Kharif,2007
Rice,9.133173569042084,77.7481204712147,Whole Year,2003
Groundnut,11.927391896015013,80.94778285071472,Rabi,2019
Maize,8.27989119006183,77.99343768246374,Kharif,2018
Maize,9.893479227126672,80.13985626614684,Rabi,2011
Cotton,10.945349358485608,78.26754694604422,Whole Year,2002
Rice,12.544492428235404,79.6087034739894,Rabi,2021
Maize,10.852484197216057,80.21560040368085,Rabi,2002
Rice,10.207737423511082,77.60267956907357,Rabi,2002
Groundnut,13.388204291104275,77.45767918626689,Rabi,2009
Groundnut,8.591191929480141,79.45928075565477,Rabi,2019
Cotton,9.249541292026672,80.4081134981667,Rabi,2018
Maize,8.973325843342623,78.45478223334995,Kharif,2023
Maize,10.767472473379296,78.88261292483546,Kharif,2019
Rice,11.41813087897421,80.27441604663687,Rabi,2017
Groundnut,10.428483276091104,81.36392360392279,Kharif,2011
Maize,9.48497181759781,78.53934876730703,Whole Year,2006
Maize,9.813285225498417,79.06808688640335,Kharif,2024
Rice,12.86417817871459,81.27381200052031,Kharif,2023
Maize,12.255001776338506,79.3842191216516,Whole Year,2012
Rice,9.049156316877049,79.86789283946479,Kharif,2021
Cotton,10.180611576269218,78.68343457946422,Whole Year,2017
Groundnut,10.507314818693326,79.15375686174345,Kharif,2001
Cotton,10.791025166122704,78.59165960938725,Kharif,2005
Rice,9.418102141977517,78.65937895990044,Kharif,2015
Rice,11.783375368922357,80.28239945059083,Kharif,2009
Maize,8.334948184390287,80.07758323574063,Kharif,2014
Rice,13.180683821242663,79.29238884960775,Whole Year,2013
Rice,11.560128451011424,80.46499707776465,Whole Year,2013
Groundnut,9.004051443748239,77.37459376307683,Kharif,2018
Cotton,8.320342711926912,79.19144888771847,Rabi,2023
Cotton,11.399218221137343,78.02010072411771,Rabi,2016
Rice,8.484279653878042,77.96613040570895,Rabi,2009
Maize,10.445129077196375,78.53086415715319,Rabi,2001
Groundnut,12.130776534617048,79.1046192267703,Kharif,2015
Rice,9.569772684171973,80.05226509031264,Kharif,2014
Maize,12.938858298803463,80.80608760243034,Rabi,2002
Maize,10.522013326775964,80.87356588754746,Rabi,2006
Groundnut,10.955769408401279,79.12324391956997,Whole Year,2021
Rice,9.67415292972288,77.19161999427058,Whole Year,2001
Cotton,10.488346241730422,80.36987378604357,Kharif,2013
Groundnut,10.518617380174195,79.78385983762647,Kharif,2014
Cotton,11.907091166192474,78.48450374741485,Kharif,2017
Groundnut,8.313094870152508,81.16795862121756,Whole Year,2017
Maize,9.9613507044417,81.18170337188127,Rabi,2012
Cotton,12.154890099580175,80.10186734897951,Rabi,2019
Maize,11.504259876891979,79.03941383865615,Rabi,2002
Maize,9.299262791089077,79.54933196788971,Whole Year,2005
Groundnut,11.324745170081487,79.04538773159007,Rabi,2008
Maize,11.0257032454648,77.14320676021408,Rabi,2009
Groundnut,10.18780134125892,77.10152610004761,Kharif,2020
Groundnut,11.267820269600044,79.14722226469613,Rabi,2019
Maize,13.16374230190311,79.25254526931873,Whole Year,2023
Groundnut,12.7027768292761,79.69845229480848,Whole Year,2007
Groundnut,9.032793667529393,77.78335301779636,Rabi,2011
Maize,12.23946099079414,78.69174395543249,Rabi,2024
Groundnut,9.806321020191088,79.11866769064088,Rabi,2021
Groundnut,10.656908672714891,81.07140849497581,Whole Year,2008
Cotton,10.098102765206711,79.29772473149963,Whole Year,2017
Groundnut,12.501018490621265,80.92668764342966,Rabi,2018
Cotton,9.412231212195513,80.0518921939098,Rabi,2021
Maize,11.53717709362968,80.24513144239697,Whole Year,2002
Cotton,12.582354975553816,79.45365191111966,Rabi,2024
Groundnut,9.683200285471223,77.61506943682782,Rabi,2018
Cotton,10.549478913107361,80.98636146812794,Rabi,2004
Maize,9.391285505024298,77.79217249401573,Rabi,2011
Cotton,12.507209460456208,81.16739531998147,Rabi,2011
Rice,12.254397447235469,81.10166457759053,Rabi,2019
Cotton,10.978907015035782,77.76858476795356,Kharif,2011
Maize,10.212219179897296,78.16239097950552,Kharif,2013
Maize,8.607110471093025,79.47336780773473,Whole Year,2020
Cotton,8.783001502458799,80.24519766929593,Kharif,2003
Rice,10.682102252924132,81.19681890634936,Whole Year,2015
Groundnut,11.074649481477996,77.07010975661142,Kharif,2011
Cotton,9.30687286802918,77.41332190724926,Whole Year,2005
Groundnut,10.1622863226253,78.55105677946766,Rabi,2017
Groundnut,12.106952053802484,81.07483426709982,Rabi,2013
Maize,13.231854655434136,78.43193529618728,Kharif,2020
Groundnut,12.031177430254184,79.55295872625902,Whole Year,2006
Maize,9.183545664242343,77.51463850083093,Whole Year,2009
Rice,10.7071735913848,78.43813184837401,Rabi,2014
Maize,12.357596440959075,80.40522358792501,Rabi,2003
Rice,10.193661324638008,77.29341604853963,Whole Year,2012
Maize,12.373293449681867,79.49817553305017,Kharif,2007
Maize,10.224937765865327,77.94284062977682,Kharif,2009
Cotton,8.497510017888319,79.03482084361397,Whole Year,2023
Rice,12.37845645605821,77.02899537928596,Whole Year,2002
Groundnut,12.704219392570645,79.48549217052154,Rabi,2005
Maize,8.164040710660233,77.73983059885765,Kharif,2003
Cotton,10.682266558901697,81.0883391181234,Kharif,2016
Rice,9.45082675346165,79.83255480405903,Kharif,2019
Maize,9.179651099185456,78.26233132946716,Whole Year,2017
Rice,12.70736500613768,77.20542429285943,Rabi,2012
Cotton,12.650014786205691,79.94597613972266,Rabi,2019
Cotton,11.290319486693537,78.1775942780181,Rabi,2006
Rice,11.563383460184683,79.03808319039182,Kharif,2000
Maize,10.69595301303951,79.40446940156677,Rabi,2021
Groundnut,10.647104770603878,80.5883393903412,Rabi,2017
Maize,10.081309924598777,77.6160089417148,Rabi,2019
Cotton,10.503899092192917,78.7878776952678,Kharif,2021
Groundnut,8.11433834856415,80.3628915456358,Rabi,2003
Cotton,13.364535765117619,78.85233351065278,Rabi,2003
Groundnut,12.000569849156104,78.90024650313269,Rabi,2021
Cotton,11.158317360767215,78.1415346894261,Kharif,2024
Rice,8.392518267087134,77.96544306282024,Rabi,2011
Rice,12.57845712044228,80.18466980805636,Rabi,2002
Groundnut,10.587472306564145,78.31924665698035,Rabi,2004
Cotton,9.503313633887348,80.0406740195188,Rabi,2003
Maize,12.998665404419153,80.77525244624886,Whole Year,2016
Maize,8.247095377291688,79.50814206490084,Kharif,2024
Rice,10.905508801610136,80.05571994798206,Whole Year,2004
Groundnut,9.824889095149459,79.73201516522354,Whole Year,2010
Cotton,13.242437924006936,79.99036925197154,Whole Year,2015
Maize,9.069204594633145,80.72021651423732,Whole Year,2001
Rice,9.516689175421035,80.0574725065911,Rabi,2004
Groundnut,8.801830647012185,79.53089696648887,Rabi,2000
Groundnut,8.247320282403921,81.07305248417502,Whole Year,2009
Maize,9.332869041049719,77.44920107189645,Whole Year,2003
Groundnut,8.737862007882025,80.30006510340459,Rabi,2024
Groundnut,10.468770544808994,79.38211583744874,Rabi,2001
Rice,12.73611861616289,79.95080077414327,Rabi,2003
Groundnut,10.883484087498932,80.42814395550774,Whole Year,2016
Cotton,8.886633993413595,80.7623780101787,Rabi,2020
Maize,12.65939501751448,77.9285254009345,Whole Year,2019
Maize,9.114343795097458,77.98276404194054,Whole Year,2000
Maize,11.64270695427069,81.15948340361781,Kharif,2010
Cotton,10.816346436533122,78.95695737616977,Whole Year,2023
Maize,8.325919149771506,79.06835675052615,Whole Year,2020
Maize,11.489204396312873,78.46352165038519,Whole Year,2000
Cotton,11.488265857985734,81.22976209767496,Rabi,2001
Groundnut,12.026836670049327,80.3233729602056,Rabi,2015
Maize,9.53313267258911,81.31064749722944,Rabi,2011
Cotton,11.864724962963507,77.43515053549038,Rabi,2008
Cotton,10.602838721929496,79.37939974434262,Kharif,2013
Maize,13.341483938838667,77.64855542518842,Rabi,2015
Cotton,13.107750476068453,78.40004593588883,Whole Year,2007
Cotton,10.09808921718188,78.41861226897375,Whole Year,2013
Groundnut,10.354581214075374,80.3984854186445,Whole Year,2005
Cotton,11.865448740507311,81.24227560582798,Kharif,2009
Maize,12.83663149692841,79.96643253411314,Whole Year,2000
Rice,11.941909987792217,78.19124709825246,Kharif,2015
Maize,8.613554393023104,81.11917156360178,Kharif,2002
Rice,11.866751928171627,79.50751724853785,Kharif,2007
Cotton,8.708208410405,79.93063001731704,Whole Year,2007
Maize,10.303302762689011,78.6655851372249,Kharif,2019
Groundnut,11.011041461264071,81.25117931813402,Whole Year,2017
Maize,10.186904152878718,77.3090713092658,Rabi,2012
Groundnut,13.214024545855532,78.84222343134037,Whole Year,2014
Groundnut,9.426683456537361,78.49894097893065,Kharif,2006
Cotton,9.957621081602966,77.90440592610257,Whole Year,2010
Rice,8.185553915871443,77.72637139220923,Kharif,2022
Groundnut,12.701821353436227,79.37017702310618,Rabi,2016
Rice,10.884728849799886,80.86452779203778,Rabi,2021
Rice,9.702112741462527,77.5505540950723,Kharif,2018
Cotton,8.980844893474885,80.41171738051783,Rabi,2013
Maize,10.634297687307814,78.2842449788866,Whole Year,2013
Groundnut,12.889676482293735,80.80272336106013,Kharif,2014
Maize,12.280295379964187,77.00067624949666,Rabi,2003
Rice,12.924178801439076,79.53074388146361,Kharif,2006
Rice,8.528020790682985,77.42207236747728,Whole Year,2003
Maize,11.997737612911386,78.84355545041181,Kharif,2001
Cotton,8.79387714651735,80.66520109154779,Rabi,2023
Groundnut,13.061164531516217,79.81458890553988,Rabi,2007
Maize,10.215127212436942,78.28457886150774,Rabi,2002
Rice,8.77985335968661,79.79697983026381,Kharif,2019
Rice,10.536941813318883,78.37103408460979,Whole Year,2022
Cotton,12.943024962443163,81.47697693378555,Whole Year,2022
Cotton,11.423508691594764,79.24532552273145,Rabi,2019
Cotton,8.427743941068147,78.91656883037038,Kharif,2003
Groundnut,9.482764884081242,80.93061471251737,Kharif,2015
Rice,10.451134223315833,77.02003017414832,Rabi,2005
Maize,9.375638900217266,81.25627699295663,Whole Year,2022
Maize,10.501597971032261,80.33290832421898,Kharif,2009
Rice,10.500606943864984,80.65228968020054,Kharif,2019
Groundnut,11.86958339007974,79.50856571156136,Kharif,2013
Groundnut,10.903264769955905,79.53042485860843,Kharif,2000
Rice,13.1987751606387,77.87860886129096,Whole Year,2023
Cotton,9.838966970374877,79.00420849698787,Rabi,2021
Cotton,13.33880163448865,79.83197153691626,Kharif,2024
Rice,8.149994910775046,80.84596126841589,Kharif,2009
Rice,10.332427743786432,78.57060092070869,Kharif,2022
Maize,11.745964917933865,80.59502697359612,Rabi,2009
Groundnut,9.495699885565386,79.5627939913641,Kharif,2006
Rice,11.731594654601738,80.41837855359515,Whole Year,2010
Groundnut,11.101399146480365,77.11153036171676,Kharif,2018
Rice,10.421098109510904,77.93960624103272,Kharif,2007
Rice,10.284325035203526,80.55216962882506,Rabi,2009
Cotton,8.445010420081003,77.86988596434298,Kharif,2003
Maize,12.293683626667484,77.66208429633785,Whole Year,2022
Groundnut,10.25686363944655,77.67497817852708,Whole Year,2023
Groundnut,12.404847808927125,81.10582170382959,Whole Year,2004
Rice,8.090737869013118,80.05936656460251,Kharif,2006
Rice,10.382008356960611,79.69430174074488,Kharif,2011
Rice,9.805969254677075,79.31546372640979,Kharif,2006
Maize,11.936548908133155,78.62812102541835,Whole Year,2006
Maize,13.469769016495754,80.13415381504183,Whole Year,2020
Groundnut,9.89906788134903,80.74409698757788,Whole Year,2013
Maize,8.574043274331329,78.98991568949202,Whole Year,2018
Rice,9.562139379171269,80.22697430767431,Whole Year,2012
Cotton,8.20263758357166,80.7658410800366,Kharif,2021
Rice,13.205640996534743,78.95557384930987,Rabi,2012
Groundnut,8.10268405116307,77.2417206955206,Rabi,2017
Groundnut,11.101920843814655,80.79561201190137,Rabi,2006
Groundnut,8.738162412128844,78.97460253553422,Whole Year,2000
Maize,9.38443510524815,81.32520973253457,Rabi,2021
